USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
jqoriginal,A las 6:45am converso con @ricardoberrocal sobre la final de la @LVBP _Oficial en @viainformativa por @calientestereo #lvbp #radio,1,1
jqoriginal,Gran esfuerzo de los Canales de Televisión para transmitir la Final de la @LVBP _Oficial entre los @CardenalesDice y las @aguilasdelzulia,1,1
jqoriginal,Desde la temporada 1999-2000 las @aguilasdelzulia no pasaban a la final de la @LVBP _Oficial Bien merecido @lipsonava17 Felicidades Maracaibo,1,1
jqoriginal,Lo que falto fue que Oswaldo Guillen se quitara la correa y le pegara a Jimenez y Teran @LVBP _Oficial,0,1
jqoriginal,No puedes ganar un juego de pelota sin pitcheo y contando con un solo hombre a la ofensiva. Por eso se trata de un Equipo @LVBP _Oficial,2,1
jqoriginal,Porque no me sorprende? @tiburones_net sufriendo para ganarle a @OficialTigres en la @LVBP _Oficial #LVBP #Beisbol #Venezuela,1,1
jqoriginal,A ver a ver... Quien gana esta noche? @OficialTigres o @tiburones_net ? Cuentame? @LVBP _Oficial #Encuesta #LVBP #Beisbol #Venezuela,1,1
jqoriginal,Hijo... A quien llamas @LVBP _Oficial ? Estas son "Las Locuras de los Propietarios" son ellos quienes presentan, aprueban y desaprueban https:// twitter.com/FcojesusVH/sta tus/819264998123982850 …,1,1
jqoriginal,Y sigue la ligadera en la @LVBP _Oficial Diganlo ahi @tiburones_net @OficialTigres #LVBP #Beisbol #Venezuela,1,1
jqoriginal,Mi opinión es clara. Lean la Regla 7.13 @LVBP _Oficial #Reglas #ReglasDelJuego,2,1
jqoriginal,Que cantidad de Umpires tenemos en Redes Sociales. Hay que aprender de reglas antes de opinar. Sobre todo mis Colegas @LVBP _Oficial #Reglas,2,1
jqoriginal,La ofensiva de las @aguilasdelzulia haciendo el trabajo. Una regadera frente a @OficialTigres @LVBP _Oficial #Lvbp #Venezuela #Beisbol,0,1
jqoriginal,La crisis tampoco perdona al Béisbol. Solo 4 Umpires para los Juegos de Play Off. Otros años han sido 6 @LVBP _Oficial #Crisis #Beisbol,0,1
jqoriginal,Otra no de Béisbol. Noche de Play Off de la @LVBP _Oficial #Beisbol #Venezuela #Lvbp,1,1
jqoriginal,Amantes del Béisbol. No se lo pueden perder! Un evento de @arbitrosvuc @LVBP _Oficial #Lvbp #Beisbol #Venezuela pic.twitter.com/AER3twjgq9,0,1
jqoriginal,Guaros y Maracuchos se enfrentarán en la Final de la @LVBP_Oficial #LVBP #Beisbol #Venezuela,1,1
jqoriginal,Para ti a quienes veremos en la Final 2016-2017 de la @LVBP_Oficial ? #LVBP #Beisbol #Venezuela,0,1
jqoriginal,Porque no me sorprende? @tiburones_net sufriendo para ganarle a @OficialTigres en la @LVBP_Oficial #LVBP #Beisbol #Venezuela,1,1
jqoriginal,A ver a ver... Quien gana esta noche? @OficialTigres o @tiburones_net ? Cuentame? @LVBP_Oficial #Encuesta #LVBP #Beisbol #Venezuela,1,1
jqoriginal,Y sigue la ligadera en la @LVBP_Oficial Diganlo ahi @tiburones_net @OficialTigres #LVBP #Beisbol #Venezuela,1,1
jqoriginal,Carlos Torres se convertirá en Umpire de tiempo completo en @MLB Que Orgullo!!! @arbitrosvuc #umpire #mlb #venezuela #beisbol,2,1
jqoriginal,Ahora dirán que Alex Cabrera esta pinchado? Clase de Tabla. No la vieron mas. Eso es un Jonron #PlayOff #Beisbol #Venezuela @LVBP_Oficial,0,1
jqoriginal,Otra no de Béisbol . Noche de Play Off de la @LVBP_Oficial #Beisbol #Venezuela #Lvbp,1,1
jqoriginal,Otra vez juego extra en la @LVBP_Oficial No vale! #noaljuegoextra #hastacuando #beisbol #venezuela,2,1
jqoriginal,A las 6:45am vamos con @ricardoberrocal para hablar de la @LVBP_Oficial en @viainformativa por @calientestereo #lvbp #beisbol #venezuela,1,1
jqoriginal,Feliz martes! Hablamos con @ricardoberrocal en @viainformativa sobre la @LVBP_Oficial por @calientestereo #radio #lvbp #beisbol #venezuela,0,1
jqoriginal,En minutos hablamos de la @LVBP_Oficial con @ricardoberrocal en @viainformativa por @calientestereo #LVBP #Beisbol #Venezuela,1,1
jqoriginal,Hacer lo que te gusta es un regalo de Dios. Gracias mi Señor!!! #mtv #lvbp #beisbol #venezuela https://www. instagram.com/p/BNbAmfDj5b2/,0,1
jqoriginal,Es oficial Eduardo Perez dirigirá a Venezuela en Clásico Mundial de Béisbol #CyExmtv,4,1
jqoriginal,Disfrutando de los Grammy y pensándo que debemos tomar ejemplo de… https://www. instagram.com/p/BM7uL4cjB-5q fhf4h3XfHeUE4sZBHvQg5Ju_rQ0/ …,0,0
jqoriginal,No es mi Jefe de Seguridad. No es mi Guardaespaldas. Es el muchacho de la Pelicula . Les presento… https://www. instagram.com/p/BNz_Ltlj9CS/,1,0
jqoriginal,HOY ES MI DIA Este dia se resume a una Pelicula : Hombres de Honor. Hay una frase que nunca he… https://www. instagram.com/p/BNZD9ljjxjG/,1,0
jqoriginal,Desayuno al estilo @andavnzla Mejor domingo Imposible #desayuno #comida https://www. instagram.com/p/BLWOHxsDerv/,1,0
jqoriginal,Otra cosa estimada @AMAZINGBARBARA no se dice vamos a escuchar una música . Se dice: vamos a escuchar un tema musical. Éxitos!,1,0
jqoriginal,Llego el dia. A los pies de Cruz Diez. Te Amo Venezuela. #aeropuerto #avion #ida #pais … https://www. instagram.com/p/BOjwzy5jHbi/,0,0
Elanotador,#DatoBravo . El récord de 14-7 de los #BravosDeMargarita en el mes de octubre, es el mejor en la historia de la divisa. #LVBP pic.twitter.com/Q4tqH9cNBZ,15,1
Elanotador,Ignacio Serrano, El Emergente: Este formato de la LVBP y su &#8220;perdedor afortunado&#8221;: http://www. elemergente.com/2017/01/este-f ormato-de-la-lvbp-y-su-perdedor.html …,0,1
Big_LeaguerRLAP,@TonyCittadinoTV sigo en RD, hoy estuve en el juego del Licey vs Escogido y hubo como 6 errores entre ambos. Así que no es sólo en la LVBP .,1,1
Big_LeaguerRLAP,.. 2/2 Canónico fue el ganador del juego 4-1. 5 años después inicia su accionar la LVBP . Datos obtenidos de IVC. @arreazaortega,0,1
Big_LeaguerRLAP,@alexpinto1989 yo fui a Val. Por cierto Alex, quizás te interese una Certificación en Baseball Fundaments de mi organización @academywbt,0,1
Big_LeaguerRLAP,Hoy se cumplen 75 de la hazaña de los héroes del 41 (Serie Mundial de Béisbol ganada por Venezuela en la Habana, Cuba). Daniel "Chino"...1/2,0,1
JLQEnrique,1)- 5 Cosas que te gusten y Que es lo mas loco que has … — El beisbol La comida alguien de mi liceo trotar y hacer… http:// l.ask.fm/igoto/45DKECN7 5V62DDAUPY6IQO6G6GNTJPAPQ7A67WHGKHV2XYNMYIYNC6KOFRBMSSZXL2672EQBJNRH6FIN5U36Y3N7NLRP5BJDXAAQDBCPIR3SEK6PA6MD4JHXTT5O5VDVTCUYAVIDZXKE3F4EICDQURLE72IHT74O23OURUDLTKWI2I47GRDX5XPV2BALT47GRM7YYSYZ …,0,0
julioz1908,Noticia de última hora informan muerte de uno de los grandes de la música Juan Gabriel pic.twitter.com/V0HDx135ol,0,0
VeneIdeal,Hay muchos jovenes en Venezuela preparando comida para los mas pobres y miren que belleza de video.... http:// fb.me/QJzTYvRv,49,0
VeneIdeal,La seguridad se construye desde la base de los Valores, dando a los jóvenes opciones para involucrarse en la sociedad. Ej. Deporte, musica,32,0
VeneIdeal,".. La #Fundacion Madre MARIA LUISA CASAR necesita de tu ayuda. Les cuento, Montamos el Proyecto del Jenaro... http:// fb.me/1zGRfCNcF,0,0
VeneIdeal,La sociedad civil organizada tiene en sus manos el poder de generar cambios positivos en el país. Únete a una fundación o iniciativa social.,35,0
VeneIdeal,¿Que es más efectivo? 1 fundación que levanta 2 millones de dólares o 2000 iniciativas y fundaciones que levantan $1000 cada una?,0,0
VeneIdeal,Somos una fundación sin fines de lucro, recaudando fondos para apoyar iniciativas sociales en el país ¿Te unes? http://www. venezuelaideal.com,6,0
VeneIdeal,Mucha gente ayudando a pesar de las dificultades. Únete a una iniciativa o fundación . Visita http://www. venezuelaideal.com,14,0
VeneIdeal,@ArtedeMaika @ChinoyNacho @ParaisoActivo @ideaporvzla Unete a una fundación o iniciativa social. >> http:// venezuelaideal.com/red-social,2,0
VeneIdeal,@FelixGu64307551 Únete a una fundación . Organízate con tus amigos, vecinos, comunidad. Crea iniciativas para aportar en algo q te interese.,1,0
VeneIdeal,@mercedes34reyes puedes proponer ideas, unirte a una fundación , organzarte con tus vecinos, crear iniciativas sociales, campañas de valores.,1,0
AxelSaduy,LVBP Hoy. Todos 7 pm Águilas-Cardenales en BQTO Leones-Bravos en MGTA Caribes-Tiburones en CCS Tigres- Magallanes en VAL #BuenViernes #9Dic,0,1
AxelSaduy,LVBP Cardenales 29-22 Águilas 28-22 Tiburones 25-23 Bravos 26-24 Caribes 25-25 Tigres 21-25 Leones 20-26 Magallanes 20-27 #BuenViernes #9Dic,0,1
AxelSaduy,Primera apertura de Marcus Walden será contra Magallanes http://www. elemergente.com/2016/12/primer a-apertura-de-marcus-walden-sera.html … #FelizMartes #6Dic #MartesDeGanarSeguidores,0,1
AxelSaduy,Johan Santana se entrenará bajo supervisión del Magallanes http://www. elemergente.com/2016/12/johan- santana-se-entrenara-bajo.html … #BuenViernes #2Dic #ViernesDeGanarSeguidores #MAG,0,1
AxelSaduy,"No hay plan para que Santana lance con Magallanes a corto plazo" http://www. meridiano.com.ve/beisbol/beisbo l-venezolano/141853/-no-hay-plan-para-que-santana-lance-con-magallanes-a-corto-plazo-.html … #01Dic #FelizJueves #juevesdeganarseguidores,0,1
AxelSaduy,#LVBP Juegos para hoy: #Cardenales vs #Bravos #Meridiano #Caribes vs #Tiburones #IVC #Magallanes vs #Tigres #DIRECTV #22Nov #FelizMartes,0,1
AxelSaduy,SEMANA CLAVE PARA http://www. lvbp.com/calendario.php Para: #Leones , #Caribes , #Tigres y #Magallanes #FelizLunes #LunesDeGanarSegidores @acasallenafm,1,1
AxelSaduy,@Magallanes _bbc aseguró la serie sobre Aragua http://www. elemergente.com/2016/11/magall anes-aseguro-la-serie-sobre-aragua.html … #FelizLunes #14Nov @acasallenafm,1,1
AxelSaduy,#LVBP día: 13-11-16 #Aguilas 6 #Bravos 7 #Leones 2 #Caribes 4 #Tigres 3 #Magallanes 4 #Cardenales 1 #Tiburones 2 #FelizLunes #14Nov pic.twitter.com/bYkNZWwToE,1,1
AxelSaduy,Posiciones #LVBP Aguilas 18-11 Bravos 16-13 Tiburones 15-13 Cardenales 16-14 Magallanes 13-15 Caribes 13-16 Tigres 12-16 Leones 12-17,0,1
AxelSaduy,Resultados #LVBP 11/11/16 #Leones 9 #bravos 15 #caribes 1 #Tigres 4 #Magallanes 5 #Cardenales 9 #Aguilas 0 #Tiburones 7 #FelizSabado #12Nov pic.twitter.com/8qiWCanAAL,0,1
AxelSaduy,Juego para el día de #hoy de la #LVBP @Magallanes _bbc vs @labarrabrava #FelizLunes #LunesDeGanarSegidores @acasallenafm pic.twitter.com/4fmG29GM9S,1,1
AxelSaduy,Tabla de posiciones de la #LVBP Aguilas Bravos Cardenales Tiburones Caribes Leones Magallanes Tigres #FelizDomingo,2,1
AxelSaduy,Juegos para #Hoy en la #LVBP #Bravos - #Caribes #Tiburones - #Tigres #Aguilas - #Magallanes #BuenViernes #4Nov #ViernesDeGanarSeguidores,0,1
AxelSaduy,#RESULTADOS de la #LVBP día: 03-11-16 #Cardenales 4 #Caribes 1 #Cardenales 1 #Caribes 8 #Leones 2 #Bravos 3 #Aguilas vs #magallanes Suspendi pic.twitter.com/DHQR0DDfi3,1,1
AxelSaduy,@LVBP_Oficial Jhoan Santana - P - @Magallanes _bbc Cortesía: http:// qualitybeisbol.com.ve/?l=noticia&id= 30425 … #FelizDomingo #DomingoDeGanarSeguidores @acasallenafm,1,1
AxelSaduy,#Resultados de la #LVBP Día: 27-10-16 #Bravos 14 #Magallanes 7 #Tiburones 4 #Caribes 3 #Aguilas 4 #Leones 1 #felizviernes @acasallenafm pic.twitter.com/vO4QkNlMc5,1,1
AxelSaduy,#Resultados de la #LVBP hoy 23-10-16 #Caribes 9 #Tigres 2 #Aguilas 6 #Lara 4 #Leones 4 #Magallanes 3 #DomingoDeGanarSeguidores #pic.twitter.com/LeyFam7CNZ,1,1
AxelSaduy,Alfredo Pedrique: “Viene una semana interesante” http://www. elemergente.com/2016/12/alfred o-pedrique-viene-una-semana.html … #FelizLunes #LunesDeGanarSeguidores #05Dic @leones_cbbc,0,1
AxelSaduy,Caracas va con rotación de cuatro abridores esta semana http://www. elemergente.com/2016/11/caraca s-va-con-rotacion-de-cuatro.html … #FelizMiercoles #MiercolesDeGanarSeguidores @leones_cbbc,0,1
AxelSaduy,@leones_cbbc enciende las alarmas, con 7 derrotas en sus últimos 8 juegos http://www. elemergente.com/2016/11/caraca s-enciende-las-alarmas-con-7.html … #FelizLunes #14Nov @acasallenafm,1,1
AxelSaduy,Alex González y Ramón Cabrera esperan jugar la próxima semana http://www. elemergente.com/2016/11/alex-g onzalez-y-ramon-cabrera-esperan.html … #BuenViernes #ViernesDeGanarSegidores @leones_cbbc pic.twitter.com/99pqNmfljX,0,1
AxelSaduy,#LVBP | Los melenudos mandaron en casa | @leones_cbbc 5 @CardenalesDice 3 #FelizJueves #Caracas @acasallenafm pic.twitter.com/AROEeN9yLo,1,1
AxelSaduy,#LVBP | Alex González llega para preparar su temporada del adiós http://www. elemergente.com/2016/10/alex-g onzalez-llega-para-preparar-su.html … #LunesDeGanarSeguidores #FelizLunes @leones_cbbc,1,1
AxelSaduy,Así jugarán los @tiburones_net antes los @leones_cbbc #FelizDomingo #DomingoDeGanarSeguidores https:// twitter.com/tiburones_net/ status/792754261956370433 …,0,1
AxelSaduy,#LVBP | La lluvia pudo más que las ganas | @leones_cbbc vs @caribesanz suspendido por lluvias. #MiercolesDeGanarSeguidores @acasallenafm pic.twitter.com/NfT2U4Afz3,1,1
AxelSaduy,#LVBP | Lara mandó en casa | @CardenalesDice 7 @leones_cbbc 2 G: T. DA. SILVA P: W. FONT #SabadoDeGanarSeguidores @acasallenafm pic.twitter.com/nybOSBjrcz,2,1
AxelSaduy,#LVBP |Las Aguilas picotean en Caracas | @aguilasdelzulia 4 @leones_cbbc 3 G: J. DE. PAULA P: J. GARDNER S: A. LEON #FelizViernes pic.twitter.com/PIvrJOkuEx,0,1
AxelSaduy,#Lvbp | La Tribu pasa la escoba en Caracas | @leones_cbbc 8 @caribesanz 10 en entradas extras. #FelizDomingo #DomingoDeGanarSeguidores pic.twitter.com/WoO6CmeQny,1,1
AxelSaduy,Guillén pega primero ante pedrique #Tiburones 6 #Caracas 3 #béisbol @tiburones_net @leones_cbbc @acasallenafm #MartesDeGanarSeguidores pic.twitter.com/caZAIlgffb,1,1
AxelSaduy,Juego para #Hoy entre los @leones_cbbc vs @tiburones_net #FelizMartes #MarteDeGanarSeguidores pic.twitter.com/392UaO5wo1,0,1
AxelSaduy,¡Los menudos no están creyendo en nadie! @leones_cbbc 7 @caribesanz 2 De esta manera los Leones terminan con record de 3G 1P #LvbpAlDia pic.twitter.com/pFbFWBs1Ls,0,1
AxelSaduy,Los menudos no están creyendo en nadie! @leones_cbbc del Caracas 7 @Caribes Anzoategui 2 #FelizDomingo #DomingoDeGanarSegidores pic.twitter.com/t0bPyWgmWW,0,1
AxelSaduy,¡Playyyyyyy Balllll! Comienza el juego entre @leones_cbbc vs @caribesanz #FelizDomingo #DomingoDeGanarSeguidores https:// twitter.com/leones_cbbc/st atus/785247644461494276 …,0,1
AxelSaduy,Atención: Juego entre @leones_cbbc vs @caribesanz arrancará a las 6:30 #DomingoDeGanarSeguidores #FelizDomingo https:// twitter.com/caraquistas/st atus/785237579415314432 …,0,1
AxelSaduy,#LVBP @tiburones _net Publican precios de los abonos de Tiburones de La Guaira http:// ovaciondeportes.com/beisbol/lvbp/p ublican-precios-los-abonos-tiburones-la-guaira/ … @acasallenafm @LVBP_Oficial,1,1
AxelSaduy,¡La nave hace respetar su casa! Este domingo supero a las Bravos de Margarita 6x5 desde el Estadio José Bernardo Pérez #FelizLunes pic.twitter.com/zkknTXXEhs,0,1
AxelSaduy,Eduardo Rodriguez Está listo para hacer su estreno #Hoy ante las @aguilasdelzulia en el José Bernardo Pérez de Valencia #FelizJueves pic.twitter.com/SpEjQciIKt,0,1
AxelSaduy,Zulia retirará el número 47 de Wilson Álvarez http://www. elemergente.com/2016/12/zulia- retirara-el-numero-47-de-wilson.html … #FelizLunes #LunesDeGanarSeguidores #05Dic @aguilasdelzulia pic.twitter.com/R32DlmfCeG,0,1
AxelSaduy,Dilson Herrera y Cheslor Cuthbert en la mira de las Águilas http://www. elemergente.com/2016/11/dilson -herrera-y-cheslor-cuthbert-en-la.html … #21Nov #LunesDeGanarSegidores @aguilasdelzulia,2,1
AxelSaduy,Joan Montero entrará al róster por Mike Tauchman http://www. elemergente.com/2016/11/joan-m ontero-entrara-al-roster-por-mike.html … #21Nov #LunesDeGanarSegidores @aguilasdelzulia @acasallenafm,1,1
AxelSaduy,Silvino Bracho firmó y entrará de inmediato al roster http://www. elemergente.com/2016/11/silvin o-bracho-firmo-y-entrara-de.html … #FelizJueves #JuevesDeGanarSeguidores @aguilasdelzulia,2,1
AxelSaduy,#LVBP Alí Castillo cuenta los días para empezar a jugar http://www. elemergente.com/2016/11/ali-ca stillo-cuenta-los-dias-para.html … @aguilasdelzulia #FelizLunes #14Nov @acasallenafm,1,1
AxelSaduy,#LVBP | @tiburones_net vs @aguilasdelzulia Suspendido por fuertes lluvias #FelizJueves #JuevesdeGanarSeguidores pic.twitter.com/TjtjTvbs0L,0,1
AxelSaduy,#LVBP | @aguilasdelzulia y @tiburones_net no se salvaron del aguacero | #SabadoDeGanarSeguidores #SabadoDeLluvias @acasallenafm pic.twitter.com/yfyKfZ4gqC,1,1
AxelSaduy,#LVBP | Las águilas se se afianzan en la punta | @aguilasdelzulia 9 @OficialTigres 2 | G Y. BAZARDO P L. CAUGHEL pic.twitter.com/4mu9kPEnIS,0,1
AxelSaduy,#Lvbp | #Cardenales deja en cero al #Zulia | @CardenalesDice 6 @aguilasdelzulia 0 pic.twitter.com/hbhG3rrGwL,0,1
AxelSaduy,#Lvbp | La nave acaba con el invicto de las aguilas | @Magallanes_bbc 3 @aguilasdelzulia 2 desde el estadio Luis Aparicio el "Grande" pic.twitter.com/s4z1wyadAv,0,1
AxelSaduy,#Lvbp Las @aguilasdelzulia aun no saben lo que es perder | #FelizMartes #11Oct #MartesDeGanarSeguidores @acasallenafm @LVBP_Oficial pic.twitter.com/amf1Ke8hln,1,1
AxelSaduy,Juegos para #Hoy en la #Lvbp @Magallanes_bbc vs @aguilasdelzulia y @CardenalesDice vs @OficialTigres #FelizLunes #LunesDeGanarSeguidores pic.twitter.com/xhwtwDdiq4,0,1
AxelSaduy,¿Cómo les fue el día de ayer a las @aguilasdelzulia ? #FelizLunes #LunesDeGanarSeguidores pic.twitter.com/31aF1wJo38,0,1
AxelSaduy,#Portada del Diario @LiderEsDeporte "Unicos Invictos" @aguilasdelzulia en 4 juegos anotado más de 40 carreras | #FelizLunes @acasallenafm pic.twitter.com/biZqPoBgIP,1,1
AxelSaduy,#Portada del Diario @MeridianoTV "Cumbia sí, Samba no" Las @aguilasdelzulia vuelan muy alto #FelizLunes #LunesDeGanarSeguidores pic.twitter.com/jm0S6UTSwG,0,1
AxelSaduy,Hoy las @aguilasdelzulia vencieron a los @tiburones_net 6x4 en este #Domingo de Homenaje al gran #BetoPerdomo #DomingoDeGanarSeguidores pic.twitter.com/eIHKlnRWBQ,0,1
AxelSaduy,LVBP Hoy. Todos 7 pm Águilas-Cardenales en BQTO Leones-Bravos en MGTA Caribes-Tiburones en CCS Tigres-Magallanes en VAL #BuenViernes #9Dic,0,1
AxelSaduy,José Castillo: décimo hiteador de todos los tiempos en la LVBP http://www. elemergente.com/2016/12/jose-c astillo-decimo-hiteador-de-todos.html … #FelizLunes #LunesDeGanarSeguidores #05Dic pic.twitter.com/328RGKs7n3,0,1
AxelSaduy,EDUARDO SÁNCHEZ Lanzará con Bravos http:// qualitybeisbol.com.ve/?l=noticia&id= 30980 … #22Nov #FelizMartes #MartesDeGanarSeguidores @labarrabrava #LVBP,0,1
AxelSaduy,Yender Cáramo entra a la rotación turca http://www. elemergente.com/2016/11/yender -caramo-entra-la-rotacion-turca.html … #22Nov #FelizMartes #MartesDeGanarSeguidores #LVBP,0,1
AxelSaduy,Aragua trae a los lanzadores Víctor Marté y Bruedlin Suero http://www. elemergente.com/2016/11/aragua -trae-los-lanzadores-victor-marte.html … #21Nov #FelizLunes #LunesDeGanarSegidores #LVBP,0,1
AxelSaduy,Estas son las rotaciones para el resto de la semana en la LVBP http://www. elemergente.com/2016/11/estas- son-las-rotaciones-para-el-resto.html … #FelizJueves #JuevesDeGanarSegidores @acasallenafm,1,1
AxelSaduy,#LVBP Hasta ahora han dado negativo las pruebas antidopaje http://www. elemergente.com/2016/11/hasta- ahora-han-dado-negativo-las.html … #FelizJueves #JuevesDeGanarSegidores,0,1
AxelSaduy,#LVBP Félix Pérez reacciona con dos jonrones en Puerto La Cruz http://www. elemergente.com/2016/11/felix- perez-reacciona-con-dos-jonrones.html … #FelizJueves #JuevesDeGanarSegidores,0,1
AxelSaduy,#LVBP Altuve no recogerá el Premio Luis Aparicio, pero reitera que sí jugará http://www. elemergente.com/2016/11/altuve -no-recogera-el-premio-luis.html … #FelizJueves #JuevesDeGanarSegidores,0,1
AxelSaduy,#LVBP Héctor Sánchez espera entrar en acción la próxima semana http://www. elemergente.com/2016/11/hector -sanchez-espera-entrar-en-accion.html … #FelizJueves #JuevesDeGanarSeguidores,0,1
AxelSaduy,#LVBP LUIS ARRÁEZ SE LLEVÓ EL PREMIO JUGADOR DE LA SEMANA http://www. lvbp.com/3696_luis-arra ez-se-llevo-el-premio-jugador-de-la-semana … #FelizLunes #7Nov @acasallenafm @Oyeven_Radio,1,1
AxelSaduy,Hassán Pena se sometió al antidopaje de la #LVBP http://www. elemergente.com/2016/11/hassan -pena-se-sometio-al-antidopaje-de.html … #FelizLunes @acasallenafm,1,1
AxelSaduy,#LVBP José Pirela y Leonel Campos están listos para aportar http://www. elemergente.com/2016/11/jose-p irela-y-leonel-campos-estan.html … #FelizLunes @acasallenafm,1,1
AxelSaduy,Juego para el día de #hoy de la #LVBP @Magallanes_bbc vs @labarrabrava #FelizLunes #LunesDeGanarSegidores @acasallenafm pic.twitter.com/4fmG29GM9S,1,1
AxelSaduy,Major League Baseball celebrará el Mes de la Herencia Hispana http:// m.es.mlb.com/news/article/2 00030062/major-league-baseball-celebrara-el-mes-de-la-herencia-hispana/ … #FelizMiercoles #MiercolesDeGanarSeguidores,0,1
AxelSaduy,¡Vamos Venezuela! El #Joropo suena fuerte en el continente asiático. #FelizLunes #baseball @BeisbolDC @Mindeporte https:// twitter.com/WBSC/status/75 9955414871973888 …,0,1
AxelSaduy,Así marcha el #MundialFemenino de #Beisbol / #Venezuela manda en su grupo #FelizLunes #LunesDeGanarSeguidores https:// twitter.com/WBSC/status/77 2765909249167360 …,0,1
AxelSaduy,Leones, Tiburones y Fundación UCV firmaron contrato del Universitario http://www. elemergente.com/2016/08/leones -tiburones-y-fundacion-ucv.html … #FelizMiercoles #MiercolesDeGanarSeguidores,0,0
CJBecas,#Concurso ¡Participa por 2 entradas para el juego de hoy! https://www. instagram.com/p/BPfzoRYAIyA/ #LVBP #Cardenales #Aguilas,0,1
CJBecas,@adriana_donghia que no quepa duda de que a @CardenalesDice #LVBP,0,1
CJBecas,¿ #GoldenGlobes o #LVBP ?,0,1
CJBecas,#BuenMartes para los que disfrutan ver los partidos de la @LVBP _Oficial,0,1
CJBecas,Comienzan a correr los días más apasionantes del año porque ¡inicia la temporada de béisbol venezolano! @LVBP _Oficial pic.twitter.com/gZAsmpHwsL,0,1
CJBecas,#SantaClaus no se aguantó y ¡también entró al terreno de juego! #navidad #beisbol #baseball #christmas #christmastimeishere #santa pic.twitter.com/RLxUNUsYCc,0,1
CJBecas,¿Cuántos lanzamientos crees que resiste una pelota en un partido profesional? #beisbol #baseballlife #baseball #baseballplayer #ball pic.twitter.com/xwnwTEkXCH,0,1
CJBecas,Sin duda hoy fue un #BuenJueves para @AndriudM que firmó con Texas A&M Baseball #CorpusChristi para así estar en la División I de la @NCAA pic.twitter.com/loeF88lSjp,0,1
CJBecas,#Beisbol Santa siempre llega con buenas cosas, ¡aquí está el listado de los seleccionados en nuestros tryouts de #Venezuela ! pic.twitter.com/bPzVWycnRV,0,1
CJBecas,#Deportes Nuestro Álvaro Lugo va al mundial de béisbol en representación de #Venezuela >> ¡Que sigan los éxitos para él! #OrgulloCJBecas pic.twitter.com/4ljfBWG6gc,1,1
CJBecas,BÉISBOL | Nuestro #tryout será en el estadio de Santa Rosa, #Venezuela pic.twitter.com/MH8FCyO5X4,0,1
CJBecas,#8Dic | Estaremos en el #Play de la #Fundación Manny Acta en #SanPedro de #Macoris | #Beisbol #Tryout #Dominicana pic.twitter.com/bmIpje6O7r,0,0
BeisbolConTodo,El próximo mánager de los @Magallanes _bbc será venezolano y pronto se conocerá antes de abril. @LVBP_Oficial #BCTLVBP @Magallanes _News pic.twitter.com/bmEauI32LW,0,1
BeisbolConTodo,#TalDíaComoHoy En 1954 Magallanes derrota al Venezuela 10 a 8 en partido de 10 tubeyes, cinco por cada club. @MuseodeBeisbol pic.twitter.com/6OvszWnxpy,0,1
BeisbolConTodo,Por segunda vez en la historia habrá playoffs sin #Caracas ni #Magallanes . La última vez fue en la zafra 2007-2008. @LVBP_Oficial pic.twitter.com/lQJmf0CeQ6,0,1
BeisbolConTodo,Hassán Pena de @Magallanes _bbc es el Cerrador del Año. @elmagallanes @Magallanes _News @LVBP_Oficial #BeisbolconTodo . pic.twitter.com/2gsa3Jeptp,0,1
BeisbolConTodo,Los @Magallanes _bbc se unieron a los @leones_cbbc como los dos equipos eliminados, algo que solo había ocurrido en la zafra 2007-2008. pic.twitter.com/hMgvCLdEh3,0,1
BeisbolConTodo,#Magallanes pierde a Eduardo Rodríguez por lesión. @Magallanes _News #BeisbolconTodo . pic.twitter.com/4GyUxf2uqX,0,1
BeisbolConTodo,Félix Hernández presentó ayer una intoxicación, será hoy que lance el último juego de la eliminatoria. @Magallanes _News #BeisbolconTodo . pic.twitter.com/rJo4rOoRYE,0,1
BeisbolConTodo,Los @Magallanes _bbc inscribieron en el roster al inicialista Juan Miranda, quien estuvo jugando con los Tigres del Licey. #BeisbolconTodo . pic.twitter.com/KhSO18Ni2h,0,1
BeisbolConTodo,Adonis García de @Magallanes _bbc llegó a 27 cuadrangulares en la #LVBP , todos con el Magallanes e igualó a Clarence Gaston. #BeisbolconTodo . pic.twitter.com/sCl99z9Y9c,0,1
BeisbolConTodo,Juegos para el Lunes #LVBP . #Magallanes vs #Tiburones , #Leones vs #Tigres y #Bravos vs #Caribes . @LVBP_Oficial #BeisbolconTodo . 7:00PM pic.twitter.com/LLX4cNRkQc,1,1
BeisbolConTodo,Chunichi se interesa en el lanzador Jorge Rondón. @Magallanes _News #BeisbolconTodo . pic.twitter.com/7iwcGRAmik,0,1
BeisbolConTodo,Resultados ayer #LVBP . #Tigres 5 x 4 #Tiburones , #Caribes 4 x 3 #Águilas , #Magallanes 4 x 3 #Bravos y #Cardenales 6 x 2 #Leones . pic.twitter.com/vvlftTzMkO,0,1
BeisbolConTodo,Resultados ayer #LVBP . #Tigres 5 x 4 #Tiburones , #Caribes 4 x 3 #Águilas , #Magallanes 4 x 3 #Bravos y #Cardenales 6 x 2 #Leones . pic.twitter.com/nvz5APaAMC,0,1
