USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
arbitrosvuc,"Para el juego de hoy 08DIC16 #Caribes vs #Cardenales los umpires son: HP: R. Moreno, 1B: R. Valero, 2B: H. Diaz, 3B: L. Gonzalez. #LVBP pic.twitter.com/9QsAaCJbiV",1,1
arbitrosvuc,"Para el juego de hoy 08DIC16 #Tigres vs #Tiburones los umpires son: HP: G. Alfonzo, 1B: J. Santiago, 2B: Ed. Jimenez, 3B: E. Pacheco. #LVBP pic.twitter.com/j5GVVdF7kI",1,1
arbitrosvuc,"#VamosPorMas VUC, Felicita a nuestro alumno Yosman Mendez, por su ascenso al Staff de árbitros d @LVBP _Oficial en el juego. pic.twitter.com/Ca9SonlWdx",0,1
arbitrosvuc,"Para el juego de hoy 31OCT16 #Caribes vs #Bravos los umpires son: HP: J. Torres, 1B: G. Alfonzo, 2B: Ra. Moreno, 3B: D. Arrieta. #LVBP pic.twitter.com/Ynzp0Y1yjz",1,1
arbitrosvuc,"Para el juego de hoy 28OCT16 #Leones vs #Águilas los umpires son:HP: J. Biarreta, 1B: R. Valero, 2B: R. Moreno, 3B: H. Díaz. #LVBP pic.twitter.com/2mqdF7xmoN",1,1
arbitrosvuc,"#VamosPorMas En la . @LVBP _Oficial existen 4 grupos de umpires y los jefes de grupo son: D. Arrieta, R. Moreno, J. Parra y J. Teran. pic.twitter.com/ydGTDEkfou",3,1
arbitrosvuc,#VamosPorMas VUC felicita a nuevos miembros de LVBP : http:// blog.venezuelanumpirecamp.com/2016/10/vuc-fe licita-nuevos-miembros-de-lvbp.html … pic.twitter.com/D6dGGdjX3G,3,1
arbitrosvuc,"Para el juego de hoy 14OCT16 #Caribes vs #Cardenales los umpires son:HP: Ed. Jimenez, 1B: J. Santiago, 2B: Ra. Moreno, 3B: D. Arrieta. #LVBP . pic.twitter.com/JCAyRlokZa",0,1
arbitrosvuc,#VamosPorMas En el programa de desarrollo de . @LVBP _Oficial están trabajando 31 umpires de nuestra cantera VUC. pic.twitter.com/qNxuiUMw1J,1,1
elinspectortuga,"Dicen que la defensa no gana juegos, pero evita que los pierdas. 4 dobleplays aseguraron el triunfo de Tiburones ante Magallanes . Grandes!",19,1
elinspectortuga,@Wolfgangvina Gracias hermanazo! Besos y abrazos a la familia! Y Magallanes esta ganando hoy asi que estas contento!,0,1
elinspectortuga,@pablojosemalave Mi vecino se fue arrecho cuando Magallanes empató. Hoy amaneció sin TV y sin radio.,0,1
elinspectortuga,@mariayolanda Sobre todo los Caracas- Magallanes cuando ambos equipos están por debajo en la tabla de posiciones.,0,1
elinspectortuga,"El hit 900 de José Castillo en la LVBP es un jonron kilométrico, su primero con el uniforme de Tiburones que vence ahora 5-1 a Magallanes",45,1
elinspectortuga,"Magallanes anuncia Ladys Night para el juego del sábado ante Tiburones. Mujeres entran gratis! Fanáticas de Tiburones, quién dijo miedo?",10,1
elinspectortuga,Con 6 carreras en el 5to se va arriba Magallanes 8 a 6. Toca remontar!,4,1
elinspectortuga,La defensiva de Magallanes sigue dando ventajas y Tiburones sigue aprovechándola. Otra carrera sucia que cuenta igualito!! 5-2 cerrando 3ro,1,1
elinspectortuga,Ya en Valencia para el juego de Tiburones ante Magallanes . El tiempo gris y la lona puesta. El equipo saldrá a practicar a las 4.40 pm.,5,1
elinspectortuga,"Ni es la primera vez que ocurre, y seguramente tampoco será la última. Es lo bueno del beisbol . El dinero no siempre compra títulos! https:// twitter.com/betovilla7/sta tus/814887357082202112 …",8,1
elinspectortuga,"""Tu eres una chispa para cualquier equipo. La forma en que tu juegas es buena para tu equipo, para los fanáticos y para el beisbol "", agregó",34,1
elinspectortuga,"Lo mejor del beisbol es ganar. Lo segundo mejor, viajar despues de ganar!!",5,1
elinspectortuga,Acabo de ver medio ining de beisbol por TV sin saludos a tuiteros ni anuncios publicitarios! Que maravilla! Y con buen talento narrando!,1,1
rafapetit11,Freddy Galvis debutará con las Águilas el 6-12 contra Magallanes en Valencia.,33,1
rafapetit11,Audio: Declaraciones de Jonathan Herrera luego del triunfo de @aguilasdelzulia : 4 @Magallanes _bbc : 3 http://www. aguilas.com/index.php/95-a udios/1394-entrevista-a-jonathan-herrera-luego-del-triunfo-ante-magallanes …,0,1
rafapetit11,Box Score del juego de anoche @Magallanes _bbc : 3 @aguilasdelzulia : 2 http:// mlb.mlb.com/mlb/gameday/y2 010/index.jsp?gid=2016_10_12_magwin_zulwin_1 …,0,1
rafapetit11,Box Score del juego de hoy @aguilasdelzulia Vs. @leones_cbbc http://www. aguilas.com/index.php/esta disticas3/resultados …,1,1
rafapetit11,"El béisbol castiga, Britton lanzará en el 2017. Tor vs Tex, la serie que muchos esperaban #MLB",7,1
rafapetit11,El juego de hoy contra Tiburones de La Guaira queda cancelado por lluvia.,7,1
rafapetit11,Audio: @Elintocable47 habla sobre su historia con el equipo de @aguilasdelzulia http://www. aguilas.com/index.php/95-a udios/1568-wilson-alvarez-el-intocable …,2,1
rafapetit11,Hoy @aguilasdelzulia retira el número 47 de Wilson Álvarez pic.twitter.com/R0dTL8r74z,15,1
rafapetit11,Audio en vivo del juego de hoy @aguilasdelzulia Vs. @labarrabrava . http://www. aguilas.com/index.php/revi ews/radio-en-vivo-2 …,0,1
rafapetit11,Audio: Entrevista a @14faas luego del juego de anoche entre @aguilasdelzulia y @OficialTigres http://www. aguilas.com/index.php/95-a udios/1456-francisco-arcia-despues-del-juego …,1,1
rafapetit11,Box Score del juego de ayer @aguilasdelzulia contra @OficialTigres http:// mlb.mlb.com/mlb/gameday/y2 010/index.jsp?gid=2016_10_19_zulwin_arawin_1 …,0,1
rafapetit11,Audio: Declaraciones de Elvis Araujo luego de su relevo en el blanqueo de @aguilasdelzulia @aguilasdelzulia http://www. aguilas.com,1,1
rafapetit11,Video: Entrevista a el lanzador Ramón García de @aguilasdelzulia http://www. aguilas.com/index.php/94-v ideos/1392-balance-de-ramon-garcia-despues-del-juego …,1,1
rafapetit11,Audio: Declaraciones de Jonathan Herrera luego del triunfo de @aguilasdelzulia : 4 @Magallanes_bbc : 3 http://www. aguilas.com/index.php/95-a udios/1394-entrevista-a-jonathan-herrera-luego-del-triunfo-ante-magallanes …,0,1
rafapetit11,Box Score del juego de anoche @Magallanes_bbc : 3 @aguilasdelzulia : 2 http:// mlb.mlb.com/mlb/gameday/y2 010/index.jsp?gid=2016_10_12_magwin_zulwin_1 …,0,1
federickortega,"Rotación @OficialTigres Wilfredo Ledezma Vs Leones, Yohan Pino Vs Cardenales, Austin Bibens Vs Tiburones, Marcus Walden Vs Magallanes",19,1
federickortega,"Así será la rotación de los primeros 3 juegos de @OficialTigres está semana: O. Despaigne Vs Magallanes , A.Torres Vs TIBU, Y. Pino Vs CARI",14,1
federickortega,"Sintoniza #NaciónTigreraRadio hoy a las 06:00 pm por @99Punto5 , el programa de @OficialTigres . Te invita Chicken Béisbol en el JPC pic.twitter.com/YKTfq2fBNi",0,1
federickortega,"Avisail Garcia ingresa al roster de Tigres de Aragua , Daniel Bravo pasa a la lista de 14 días @OficialTigres #LVBP",22,1
federickortega,"El lanzador derecho Pedro Guerra ingresa al roster semanal de @OficialTigres , sale Armando Rivero #LVBP",13,1
federickortega,"Avisail Garcia ingresa al roster de Tigres de Aragua, Daniel Bravo pasa a la lista de 14 días @OficialTigres #LVBP",22,1
federickortega,"Mike Rojas, quien fue asesor deportivo de @OficialTigres durante las campañas 2014-2015/2015-2016, nombrado manager de @MudHens AAA #LVBP https:// twitter.com/toledosports/s tatus/794270990935080960 …",3,1
federickortega,"El abridor Odrisamer Despaigne se incorporó hoy a @OficialTigres . Además, #Tigres concretó con el relevista derecho Leuris Gómez #LVBP",18,1
federickortega,"Roster #Tigres #LVBP Salen: Alex Cabrera,Lindsey Caughel (molestia antebrazo), Armando Rivero (molestia hombro),Gioskar Amaya, Austin Adams",10,1
federickortega,Hernán Pérez y Avisail García se incorporaron hoy a @OficialTigres . Ambos estaban poniéndose a tono por su cuenta #TIGRES #LVBP,39,1
federickortega,"El OF Dariel Alvarez, David Adams 3B/1B, Armando Rivero RHP y Alex Torres PZ, se incorporaron esta tarde a @OficialTigres @LVBP _Oficial",26,1
federickortega,El jardinero Carlos Tocci y el derecho Matt Sergey se unen a las prácticas de @OficialTigres @LVBP _Oficial,23,1
federickortega,@DesdeDiamante @OficialTigres @LVBP _Oficial Solo David Adams desde el inicio.,0,1
federickortega,"El zurdo Raudel Lazo, el derecho Odrisamer Despaigne y el 3B/1B David Adams se unen al grupo de importados de @OficialTigres @LVBP _Oficial",17,1
salasjg,Una vez mas como invitado en @DIRECTVSportsVE en el #Magallanes vs #Cardenales En breve al aire. pic.twitter.com/fWv6heGGBo,3,1
salasjg,Al aire en como invitado en @DIRECTVSportsVE con el #Magallanes vs #Cardenales pic.twitter.com/iggB5yoaQo,6,1
salasjg,Definición de Béisbol : Extraño deporte donde te disfrazan de Superman por ser novato y días después todos quieren felicitarte. Jesús Parra pic.twitter.com/5OwN4EhGHO,29,1
salasjg,@migbastida @bvenezolano por décadas los equipos LVBP daban la comida como cortesía a los medios de comunicación. Hoy eso es cuesta arriba,0,1
Diegonaranjo16,"Hoy veremos un Caracas- Magallanes sin Alfredo Pedrique y sin Carlos García, algo difícil de predecir antes del inicio de la zafra.",11,1
Diegonaranjo16,El Caracas- Magallanes fue suspendido de manera oficial por falta de agua en la UCV. Están buscando una fecha par reprogramarlo,25,1
Diegonaranjo16,11.205 fue la asistencia hoy en el #Leones vs #Magallanes,2,1
Diegonaranjo16,15.796 personas asistieron al Universitario para el Caracas- Magallanes de hoy #Leones,7,1
Diegonaranjo16,De manera oficial la victoria de ayer en el Caracas- Magallanes fue para Jesús Pirela y el salvado para Rubén Alaniz #Leones,0,1
Diegonaranjo16,14.239 fue la asistencia para el primer #Caracas #Magallanes . La mayor entrada de la temporada para #Leones,1,1
Diegonaranjo16,Wilfredo Tovar está en el lineup de #Leones hoy contra #Magallanes,0,1
Diegonaranjo16,Hoy se reportó Hassan Pena a #Magallanes mañana se incorporarán los primeros importados de #Leones,0,1
Diegonaranjo16,Juan Carlos Gutiérrez jugará hasta mañana con los #Leones del Caracas,4,1
Diegonaranjo16,@GregorioPetit31 debuta hoy con los #Leones del Caracas,0,1
Diegonaranjo16,Extrañamente los #Leones del Caracas no han comenzado sus prácticas del día de hoy.,3,1
Diegonaranjo16,"Ahora si, los #Leones del Caracas brincan por primera vez en la temporada al terreno del Universitario pic.twitter.com/3Rq4EwSkuv",0,1
Diegonaranjo16,"El coach de banca Edgar Alfonzo, el lanzador Deunte Heath y el jardinero Henry Urrutia ya están el Venezuela. Vía @leones_cbbc #Leones",10,1
ginergr,"Un breve análisis de lo ocurrido con Magallanes en mi columna ""Así se hundió la nave"" en @beisbolplayve https://www. beisbolplay.com/noticias/2214",6,1
ginergr,Es un honor y un orgullo trabajar para Uds @Magallanes _bbc,10,1
ginergr,Mis respetos y agradecimiento a la extraordinaria afición de @Magallanes _bbc por permitirnos estar nuevamente con Uds en el circuito,22,1
ginergr,"Magallanes clasifica hoy: 1 Si gana y pierde Bravos o 2) Si le gana a Caribes y Lara a Aragua, independientemente de lo que pase con Bravos https:// twitter.com/alcidesguevara 9/status/814521010825400320 …",25,1
ginergr,Los invito a leer mi columna de hoy en @beisbolplayve sobre los Navegantes del Magallanes ¡Obligados a ganar! https://www. beisbolplay.com/noticias/2203 #,6,1
ginergr,Line up #Magallanes Endy 8 JG Martínez 4 Adonis 5 Lissón 3 Tábata 7 Cedeño 6 L Rodríguez BD F Díaz 9 Sucre 2 Alex Sanabia 1,7,1
ginergr,Movimientos roster #Magallanes . Entran Víctor Veliz-PZ y Jared Mortensen-PD. Salen Luis Arráez-Inf y Tommy Pham-OF.,7,1
ginergr,También informó @nelson_medina29 que #Magallanes intenta conseguir el permiso para que Luis Arráez pueda jugar mañana y pasado.,13,1
ginergr,"Esta noche tendremos al nuevo mánager del #Magallanes , Omar Malavé, en @HoraMagallanera junto a @carlitosfeo19 @ElioParraSalom @RCR750",8,1
ginergr,Ya entonces es oficial la salida de Carlos García de @Magallanes _bbc y que su lugar será tomado a partir de mañana por Omar Malavé,64,1
ginergr,#Magallanes anuncia que Carlos García es sustituido en su cargo por Omar Malavé,51,1
ginergr,Pospuesto el juego #Magallanes #Leones en Caracas por motivos de causa mayor. El parque no está en condiciones para jugar,17,1
ginergr,"#Magallanes adquiere a Gioskar Amaya, Rayder Ascanio, Edgar Ibarra y Luis Madero por José Rondón, Jean Machí y Diego Moreno.",110,1
ginergr,"Más allá de que esté 7mo, Magallanes necesita comenzar a mostrar otro rostro y actitud para salir de este bache en el que está metido.",22,1
ginergr,"Entrarán en el róster del @Magallanes _bbc : Alberth Martínez, José Alvarado y Henry Centeno. Salen Héctor Nelo, Diego Moreno y Víctor Veliz",18,1
ginergr,Informaciones en @HoraMagallanera : OF Thommy Pham llegará el próximo lunes y el PD Mark Serrano el domingo para reforzar al @Magallanes _bbc,22,1
ginergr,El jardinero Eduard Pinto pasó del Magallanes a los Tiburones de La Guaira a cambio del PD Carlos Alvarado,41,1
ginergr,"El conocido PD Mark Serrano llegará próximamente para #Magallanes . Este año en México: 1-0, 2.81 EFE, 32 IP, 29 HP, 8 BB, 26 K.",26,1
ginergr,A las 7 voz de play en el JBP de Valencia #Leones Vs #Magallanes .,4,1
ginergr,Line up #Magallanes Dom 20: Arráez BD Cedeño 4 Adonis 5 Tábata 8 Lissón 9 Chirinos 2 J Pinto 3 F Díaz 7 Rondón 6 Stomy Pimentel 1,8,1
hgimenez23,Buenas Tardes a Todos los fanaticos del beisbol venezolano y a mis fanaticos cardenaleros que preguntan por mi presencia en el equipo ..,6,1
LosAstros,"Si Jeff Bagwell es exaltado al Salón de la Fama del Béisbol en 2017, tendría el 3er mejor WAR entre 1B inmortales. (Dato: @bags4hof ) pic.twitter.com/j3pvPYn0QF",10,1
LosAstros,. @JoseAltuve27 entre los ligamayoristas que confirma su intervención en el Clásico Mundial de Béisbol . Más http:// atmlb.com/2gUWyV6 pic.twitter.com/7SiFxGfvBm,20,1
LosAstros,En un momento decisivo #ElBatFlip le pone la emoción al béisbol . #LosAstros pic.twitter.com/Wqh4bB5rBE,6,1
LosAstros,¡Cuando te enteras que hoy es Domingo y hay juego de béisbol ! #LosAstros pic.twitter.com/imOI26dI44,2,1
LosAstros,¡Muy buen día tengan todos los aficionados del béisbol ! ¿¿¿Saben qué comienza HOY??? #LosAstros pic.twitter.com/IA7oakONs9,6,1
LosAstros,. @marwinGF9 va de 16-4 en sus últimos 5 partidos con @oficialtigres en la @lvbp _oficial . Estadísticas http:// atmlb.com/2hpzosY #LosAstros pic.twitter.com/ufRk8kH9Sz,1,1
LosAstros,. @marwinGF9 anotó una carrera y recibió dos BB por @OficialTigres en la @LVBP _Oficial el martes por la noche. http:// atmlb.com/2hjGBr3 pic.twitter.com/4lprm0OAga,7,1
LosAstros,. @JoseAltuve27 fue electo Atleta del Año del Círculo de Periodistas Deportivos. #LosAstros Nota en @LVBP _Oficial : http:// atmlb.com/2fN4lDp pic.twitter.com/54kfbaO48w,12,1
AngelsBeisbol,Deolis Guerra tiene PCL de 3.38 con 13 K en ocho entradas por @Magallanes _bbc en la @LVBP_Oficial . Estadísticas http:// atmlb.com/2ixuF5m pic.twitter.com/16ahRRvCA6,2,1
AngelsBeisbol,Deolis Guerra tiene PCL de 3.38 con 13 K en ocho entradas por @Magallanes_bbc en la @LVBP _Oficial . Estadísticas http:// atmlb.com/2ixuF5m pic.twitter.com/16ahRRvCA6,2,1
AngelsBeisbol,. @ramonflores16 está bateando .284 con dos cuadrangulares y 31 CI en 204 turnos en la @lvbp _oficial . ( : @OficialTigres ) #AngelsBéisbol pic.twitter.com/Sh4I2f2R93,12,1
LosMarineros,El LD @RealKingFelix lanzó hoy 4 entradas con 4 ponches y 2 carreras permitidas por @Magallanes _bbc en la @LVBP_Oficial . #LosMarineros pic.twitter.com/gM2DgbVhBT,16,1
LosMarineros,Nuestro @RealKingFelix llega a Venezuela para jugar en la @LVBP_Oficial . #LosMarineros Fotos cortesía: @Magallanes _bbc pic.twitter.com/lvgrGKFUDD,77,1
LosMarineros,¿El regalo perfecto? ¡El béisbol de #LosMarineros ! Ordena tu paquete para recibirlo antes del día de Navidad: http:// atmlb.com/2i13eAX pic.twitter.com/O5ngqLd7uL,0,1
LosMarineros,El GG Jerry Dipoto dice que se espera que @EdiDiaz44 lance en relevo por Puerto Rico en el Clásico Mundial de Béisbol . (Vía @gregjohnsmlb ) pic.twitter.com/ubaSKktSvd,23,1
LosMarineros,"¡Felicitaciones a @ncboomstick23 , @RobinsonCano y @RealKingFelix , quienes representarán a sus países en el Clásico Mundial de Béisbol ! pic.twitter.com/k9aHXYgVlJ",10,1
LosMarineros,"Ken Griffey Jr., miembro del Salón de la Fama del Béisbol , elogia a @11EdgarMartinez . http:// atmlb.com/2ghJ1pM #LosMarineros pic.twitter.com/2kS4w41s2W",9,1
LosMarineros,Los colegas de @11EdgarMartinez desean verlo en el Salón de la Fama del Béisbol . Detalles http:// atmlb.com/2fDefHB #LosMarineros pic.twitter.com/yIW8qb6H1S,8,1
LosMarineros,¿Extrañas el béisbol de #LosMarineros ? Chequen las mejores jugadas del 2016. pic.twitter.com/7m3K65emdT,4,1
LosMarineros,. @RealKingFelix concluye su participación en la temporada 2016-2017 de la @lvbp _oficial . Más http:// atmlb.com/2iR2e6N #LosMarineros pic.twitter.com/bZD5FWFW4p,7,1
LosMarineros,. @RealKingFelix muestra señales de mejoría en su segunda salida en la @lvbp _oficial . Detalles http:// atmlb.com/2hx6dQR #LosMarineros pic.twitter.com/MpMbtjsM52,2,1
LosMarineros,El LD @RealKingFelix lanzó hoy 4 entradas con 4 ponches y 2 carreras permitidas por @Magallanes_bbc en la @LVBP _Oficial . #LosMarineros pic.twitter.com/gM2DgbVhBT,16,1
LosMarineros,Nuestro @RealKingFelix llega a Venezuela para jugar en la @LVBP _Oficial . #LosMarineros Fotos cortesía: @Magallanes_bbc pic.twitter.com/lvgrGKFUDD,77,1
TigresdeDetroit,"El INF Harold Castro tiene promedio de .301 con 36 H, 13 CA y 16 CI en 41 partidos con @leones_cbbc . http:// atmlb.com/2ibjsuH #Tigres pic.twitter.com/IOwC8q17Bw",8,1
TigresdeDetroit,El joven Harold Castro batea .324 en su participación con los @leones_cbbc en la @LVBP_Oficial durante 33 partidos. http:// atmlb.com/2gdque8 pic.twitter.com/0Hhm4i99uq,11,1
TigresdeDetroit,Nuestro prospecto Harold Castro lidera a los @leones_cbbc con un prom. de .388 en la @LVBP_Oficial . #Tigres pic.twitter.com/Rm5H2HLIir,6,1
TigresdeDetroit,"Nuestro prospecto, Harold Castro batea para .446 en 21 partidos con @leones_cbbc en la @LVBP_Oficial . http:// atmlb.com/2fkWn4y #Tigres pic.twitter.com/no8vOqamHg",5,1
TigresdeDetroit,"Omar Vizquel y Carlos Guillen, manager y gerente general de #Venezuela en Clásico Mundial de Béisbol , hablan con prensa en #WinterMeetings . pic.twitter.com/Yv32UCJ4Ks",64,1
TigresdeDetroit,"¡Felicitaciones a @JustinVerlander por ser elegido Tigre del Año por la Asociación de Escritores de Béisbol de América, Capítulo de Detroit! pic.twitter.com/dN6v2OdUkk",23,1
TigresdeDetroit,#Tigres anuncian se ha contratado a Mike Russell como Asistente Especial al Gerente General y Jim Logue como Manager de Analisis de Béisbol .,9,1
TigresdeDetroit,¿Qué? ¿Ya se acabó el fin de semana? Pero mañana hay más béisbol de #Postseason . #Tigres pic.twitter.com/ixYmhXczp6,4,1
TigresdeDetroit,El joven Harold Castro batea .324 en su participación con los @leones_cbbc en la @LVBP _Oficial durante 33 partidos. http:// atmlb.com/2gdque8 pic.twitter.com/0Hhm4i99uq,11,1
TigresdeDetroit,El prospecto David González se va de 3-3 y queda a un JR en su debut en la @LVBP _Oficial con @LaBarraBrava . Num. >>> http:// atmlb.com/2fHDDfz pic.twitter.com/4Rucuyhp6m,4,1
TigresdeDetroit,Nuestro @angelnesbitt2 demostró en su cuenta de instagram que ya está listo para unirse a los @labarrabrava en la @LVBP _Oficial . #Tigres pic.twitter.com/yJaPPLfhkw,7,1
TigresdeDetroit,Nuestro prospecto Harold Castro lidera a los @leones_cbbc con un prom. de .388 en la @LVBP _Oficial . #Tigres pic.twitter.com/Rm5H2HLIir,6,1
TigresdeDetroit,"Nuestro prospecto, Harold Castro batea para .446 en 21 partidos con @leones_cbbc en la @LVBP _Oficial . http:// atmlb.com/2fkWn4y #Tigres pic.twitter.com/no8vOqamHg",5,1
SFGigantes,La familia de Hunter Pence lo visitan en su academia de béisbol . #SFGigantes (vía Twitter de @hunterpence ) pic.twitter.com/GKrW2H1HKf,5,1
SFGigantes,"¡Contando los días para volver a verte, @ATTParkSF ! ¡El estadio más hermoso del béisbol ! #SFGigantes pic.twitter.com/v8kfWrpTKl",4,1
SFGigantes,. @BusterPosey confirma su participación en el Clásico Mundial de Béisbol con EEUU. Más http:// atmlb.com/2gcJzQh #SFGigantes pic.twitter.com/YnsRZlXBLi,6,1
SFGigantes,¿El regalo perfecto? juegos de béisbol con los #SFGigantes incluyendo el #DíaInaugural . http:// atmlb.com/2gA7Vo2 pic.twitter.com/sL8irf1t3P,1,1
SFGigantes,. @MattyMoe55 nos recuerda que el béisbol se juega con EMOCIÓN. #SFGigantes #SDLN #Postseason pic.twitter.com/5zbz833I9x,16,1
SFGigantes,. @JunielQuerecuto está bateando .339/.392/.468 con un cuadrangular y 17 CI en 43 partidos en la @lvbp _oficial . http:// atmlb.com/2hr20zJ pic.twitter.com/ze9IjSkYm7,8,1
SFGigantes,. @JunielQuerecuto se fue de 5-2 con dos CI en la victoria de @CardenalesDice el miércoles. http:// atmlb.com/2gNpHBW (Foto: @lvbp _oficial ) pic.twitter.com/oYSDawxTEl,10,1
LosDbacks,El receptor @OscarHernDbacks volvió a la acción con @leones_cbbc en la @lvbp_oficial el lunes. (Instagram oscar_hernandez28) #SomosDbacks pic.twitter.com/PV7dnCX1Qn,4,1
LosDbacks,#LosDbacks enfrentarán a la selección Mexicana que competirá en el Clásico Mundial de Béisbol 2017 el 8 de marzo en @SaltRiverFields . pic.twitter.com/E3YEfdIxX2,54,1
LosDbacks,Estamos buscando ayudar a equipos locales de béisbol y softbol alcanzar sus sueños. Nomina a un equipo necesitado: http:// dbacks.com/chaseyourdreams pic.twitter.com/zqlCSoFPJy,0,1
LosDbacks,El béisbol en República Dominicana significa pasión y esperanza. Nota: http:// atmlb.com/2gQ8fzK pic.twitter.com/s1rPRiZuft,4,1
LosDbacks,Quizás el viaje más corto en la historia del béisbol para jugar como visitante. Los #DominicanDbacks visitan la academia de @RojosBeisbol . https:// twitter.com/Dbacks/status/ 801108007719411712 …,5,1
LosDbacks,#LosDbacks y @Chase hoy donaron equipo de béisbol y softbol a Independence H.S. en Glendale como parte del Programa Chase Your Dreams. pic.twitter.com/zv3KRhiN8W,2,1
LosDbacks,. @silvinobracho lleva foja de 1-0 sin permitir carrera en tres entradas lanzadas por @aguilasdelzulia en la @lvbp_oficial . #SomosDbacks pic.twitter.com/W5xS1vB0qm,5,1
LosDbacks,El prospecto @ildemaro_tigre se fue de de 4-4 con tres anotadas en la @lvbp _oficial el miércoles. http:// atmlb.com/2imHkvv #LosDbacks pic.twitter.com/T8P3XFzVCF,4,1
LosDbacks,El receptor @OscarHernDbacks volvió a la acción con @leones_cbbc en la @lvbp _oficial el lunes. (Instagram oscar_hernandez28) #SomosDbacks pic.twitter.com/PV7dnCX1Qn,4,1
LosDbacks,El INF Ildemaro Vargas se fue de 4-2 y 1 CA en el partido de @CardenalesDice en la @LVBP _Oficial . http:// atmlb.com/2fJrCJ3 #LosDbacks pic.twitter.com/4e1mLsswHV,0,1
LosDbacks,"El OF Rudy Flores batea para .279, 17 CA, 36 H, 5 JR y 15 CI con los @labarrabrava en la @LVBP _Oficial . http:// atmlb.com/2fFlmSo #LosDbacks pic.twitter.com/fncErXwvtC",0,1
LosDbacks,. @silvinobracho lleva foja de 1-0 sin permitir carrera en tres entradas lanzadas por @aguilasdelzulia en la @lvbp _oficial . #SomosDbacks pic.twitter.com/W5xS1vB0qm,5,1
LosDbacks,"Incorporado hoy al roster de 40, Ildemaro Vargas promedió .305 en @MiLB -tres niveles- y juega en la @LVBP _Oficial . Foto: @CardenalesDice . pic.twitter.com/jkyE7HzNs8",15,1
LosDbacks,El prospecto @ruuudboy11 está bateando .341 en 88 turnos con 4 jonrones y 12 CI con @labarrabrava en @LVBP _Oficial . pic.twitter.com/FJxHH8U6Xe,9,1
Ricardo_Zuniga,@EricNunezAP Báez muy cruel con el béisbol y la teleaudiencia #timeshaming,1,1
EricNunezAP,El fichaje de Aroldis Chapman: una apuesta por el presente y el futuro de los @Yankees_ Beisbol https:// apnews.com/e40c1e0dd13f44 f98ccf30b21a660d7e …,0,1
EricNunezAP,"Los @Yankees_ Beisbol retirarán el número 2 de Derek Jeter en una ceremonia el 14 de mayo de 2017, Día de las Madres en el Yankee Stadium",0,1
EricNunezAP,"El béisbol de @Tokyo2020 será en Fukushima, región devastada por el terremoto, tsanami y desastre nuclear en 2011 http://www. latercera.com/noticia/fukush ima-albergara-beisbol-tokio-2020/ …",5,1
EricNunezAP,Béisbol gratis gracias a los sliders de Aroldis Chapman :),0,1
EricNunezAP,Los @cavs adelantan el inicio de su partido el martes para no coincidir con la #WorldSeries . LeBron deberá estar en el béisbol https:// twitter.com/cavsdan/status /793139308123357185 …,0,1
EricNunezAP,@sergiomach Se quejaban que el béisbol era tonto por no seguir el ejemplo de otros deportes en usar repeticiones y ahora no les gusta,0,1
EricNunezAP,¿Quién apoya un filtro en tuiter punto com contra la gente que se la pasa criticando las emisiones de béisbol en la TV?,0,1
DavidVennMLB,http:// m.es.mlb.com/news/article/2 11865502/los-yankees-creen-que-cambiara-la-suerte-de-michael-pineda-en-el-2017/ … Interesante: @Yankees_ Beisbol usan una nueva métrica para analizar más a fondo el 2016 de Michael Pineda,0,1
DavidVennMLB,http:// m.es.mlb.com/news/article/2 09357292/vladimir-guerrero-tuvo-un-talento-unico-en-el-beisbol/ … Un talento único tenía @VladGuerrero27 en el béisbol . Ahora tiene Cooperstown en la mira,5,1
DavidVennMLB,http:// m.es.mlb.com/news/article/2 08411394/el-ascenso-de-gary-sanchez-ha-creado-nueva-intriga-en-los-yankees/ … Brian Cashman reitera que Gary Sánchez es C titular de @Yankees_ Beisbol y habla de la situación de B. McCann,1,1
DavidVennMLB,"http:// lasmayores.mlblogs.com / Theo Epstein, un ejecutivo con logros únicos en el béisbol @cachorros #WorldSeries",1,1
DavidVennMLB,Victoria de @cachorros por 9-3 para obligar un Juego 7 de la #WorldSeries . No hay nada más emocionante en el béisbol,4,1
DavidVennMLB,Como que es un clima dudoso para jugar béisbol ... pic.twitter.com/dpDyKtShwU,0,1
DavidVennMLB,"Gracias hermano! Hablando de #NHL , el béisbol se ha apoderado de esta ciudad de hockey http:// m.es.mlb.com/news/article/2 06274526/los-azulejos-se-aduenan-de-toronto-con-todo-y-la-popularidad-del-hockey-sobre-hielo/ … https:// twitter.com/hcrespn/status /786396483432001536 …",0,1
QualityBeisbol,Águilas 6 Leones 3 - 9no Bravos 15 Caribes 2 - 9no Cardenales 5 Tigres 3 - 9no Tiburones 2 Magallanes 1 - FINAL,2,1
QualityBeisbol,Águilas 0 Leones 3 - 7mo Bravos 10 Caribes 1 - 6to Tiburones 2 Magallanes 0 - 5to Cardenales 4 Tigres 2 - 5to,4,1
QualityBeisbol,Resultados de hoy Bravos 4 Caribes 5 Magallanes 3 Tiburones 6 Leones 1 Tigres 5,4,1
QualityBeisbol,#QualityLVBP |ADONIS GARCIA @Magallanes _bbc conecta cuadrangular (3) el dia de hoy,0,1
